Passage,Summary,Style
"위원장 김영우] ""예 수고하셨습니다.   다음은 병무청장 나오셔서 병무청 소관 2015회계연도 결산에 대하여 보고해 주시기 바랍니다.""
병무청장 박창명] ""병무청장입니다.  존경하는 김영우 국방위원장님 그리고 여러 위원님!  오늘 저희 병무청 소관 2015회계연도 결산에 대한 제안설명을 드릴 수 있도록 귀중한 시간을 할애하여 주신 데 대하여 깊은 감사의 말씀을 드립니다.   보고에 앞서 병무청 신임 보직 간부 2명을 소개드리겠습니다.   먼저 박우신 기획조정관입니다.  다음은 김종호 병역자원국장입니다.    (간부 인사)  이어서 2015회계연도 병무청 소관 결산에 대한 제안설명을 드리겠습니다.   병무청은 작년 한 해 동안 위원님들께서 의결해 주신 예산으로 군에서 필요로 하는 정예자원을 선발하여 적기에 충원하는 등 공정하고 투명한 병무행정 구현을 위해 최선의 노력을 다하여 왔습니다. 올해에도 병역이 자랑스러운 사회 분위기 조성과 노블리스 오블리주의 병역문화를 정착시키기 위해 국민 중심 현장 중심 소통 중심의 병무행정을 추진해 나가고 있습니다. 앞으로도 위원님들의 각별하신 관심과 성원을 부탁드리면서 2015회계연도 세입세출 결산내역을 보고드리겠습니다.  먼저 세입결산에 관한 사항입니다. 예산액은 34억 2500만 원이었고 수납액은 34억 500만 원으로서 예산액 대비 99.4%를 수납하였습니다. 미수납액은 3억 1300만 원으로 미귀국자 귀국보증인 과태료 3억 1100만 원 건물대여료 200만 원입니다.  다음은 세출결산입니다. 세출예산 현액은 2000억 5600만 원으로 이 중 95.9%인 1918억 8000만 원을 집행하였고 79억 5100만 원이 불용되었습니다. 전용액은 1억 6800만 원으로서 직원 직급보조비 부족과 신규직원 교육훈련여비 부족 등의 소요경비를 충당한 데 따른 것입니다. 불용액은 인건비 병역의무자 여비 등 집행잔액으로 작년보다 45억 6400만 원이 증가되었습니다.  다음은 병무청의 재정상태 분석입니다. 2015년도 말 기준 병무청의 총 자산 규모는 전년 대비 10.5% 증가한 3531억 7500만 원이며 자산 증가의 주요 원인은 사회복무연수센터의 준공과 신 병무행정시스템의 구축 등입니다. 부채는 전년 대비 114억 4300만 원 증가하였으며 주요 원인은 신 병무행정시스템 구축사업 리스료 때문입니다. 재정운영 및 순자산 변동사항은 자료를 참고해 주시기 바랍니다.  존경하는 국방위원장님 그리고 여러 위원님!  지난 한 해 동안 효율적인 예산 운용을 위해 최대한 노력하였으나 집행 과정에서 예산의 전용 및 불용이 불가피하게 발생한 부분도 있었습니다. 이 점 널리 이해해 주시고 원안대로 승인하여 주시기 바랍니다.  이상으로 2015회계연도 병무청 소관 결산사업에 대한 제안설명을 마치겠습니다.  감사합니다.""
",박 병무청장은 병역이 노블리스 오블리주의 병역문화를 정착시키기 위해 국민 중심의 병무행정을 추진해 나가고 있다고 했다.,Cartton style
"문화체육관광부장관 유진룡] ""예 문제가 있다고 생각하고 있습니다.""
배재정 위원] ""이 스포츠계의 갑을 관계 존경하는 이에리사 위원님 여기 계시고 이런 부분들에 대해서 너무나 잘 아실 것이라고 생각하는데 연맹이나 협회가 이렇게 국민들의 소중한 자산인 스포츠 스타들을 멋대로 주무르겠다고 하는 것은 상당히 문제가 있다고 생각하고요.  그런데 체육계에 갑을 관계가 발생할 수밖에 없는 이유 중의 하나가 혹시 연맹ㆍ협회 운영을 기관장의 찬조금에 기대기 때문이 아닌가 이런 생각이 드는데 어떻게 생각하세요?""
문화체육관광부장관 유진룡] ""그런 점이 있을 수도 있습니다. 꼭 수영연맹이 해당되는지는 모르겠습니다만 대부분의 어떤 경기단체들이 기관장들 찬조금으로 운영되는 경우가 많기 때문에 영향력이 있을 수밖에 없습니다.""
배재정 위원] ""그렇지요. 그래서 뭐……  여기에 여야가 다 있지만 사실 정치인들이 이런 연맹 회장 같은 것들을 상당히 많이 맡고 계신 것도 그렇고 유력한 재산가가 아니라면 회장을 할 수 없는 상황이지 않습니까?    (영상자료를 보며)  수영 빙상 체조 태권도 다 마찬가지입니다. 이 수치는 작아서 좀 안 보이실지 모르겠지만……  단체 자체는 운영 예산이 넉넉하지 않고 그래서 회장이 사비를 털어서 움직이고 그러면 회장 한마디에 다 휘둘리는 것 아니겠습니까?  이런 기형적인 구조에 대해서 문화부에서 어떻게 바꾸실 계획을 가지고 계신지 그리고 이런 단체들의 자립 가능 방안 마련해서 저희 의원실에 보고를 해 주시면 좋겠고요.    (발언시간 초과로 마이크 중단)  마이크 조금 부탁합니다.  마무리하겠습니다. 30초만 주십시오.  박태환 선수 아버지께서 통화에서 하셨던 말씀을 제가 끝으로 말씀드릴게요. “수영연맹과 싸우고 싶지 않습니다. 헐뜯고 싶지도 않습니다. 다만 우리 태환이가 수영에만 집중할 수 있는 구조를 만들어 주십시오. 연맹이 선수 키우는 본분에 충실할 수 있도록 시스템적인 부분이 개선됐으면 좋겠습니다.” 이렇게 말씀하셨습니다.  이 부분 유념해서 꼭 들어 주시고 개선책 마련해서 보고해 주시기를 부탁드립니다.""
",단체 자체가 운영 예산이 넉넉하지 않아 회장 사비로 움직여 회장에 휘둘리는 기형적인 구조에 대해 자립 기능 방안을 마련해달라고 했다.,Cartton style
"서형수 위원] ""그런 용어를 쓰는 데 없다니까요. 다른 나라 쓰는 데 없다니까요.""
통계청장 황수경] ""우리가 노동시장이라는 것도 제도이기 때문에 정년이라는 게 존재하고……""
서형수 위원] ""그래서 그런 용어를 지금 공식적으로 쓰는 나라가 없기 때문에 그 용어 자체의 변경을 고민해 달라는 요구입니다.""
통계청장 황수경] ""예.""
서형수 위원] ""15세부터 64세라고 하시면 되는 거예요 그 용어 자체에 대해서.""
통계청장 황수경] ""예 알겠습니다.""
위원장 정성호] ""서형수 위원님 수고하셨습니다.   이것으로 추가질의를 모두 마치기로 하겠습니다.  시간이 굉장히 많이 됐는데 꼭 질의를 안 하면 오늘 집에 갈 수 없다고 생각하시는 위원님만 간단하게 질의했으면 좋겠습니다.   추 위원님 짧게 해 주시지요.""
추경호 위원] ""짧게 하겠습니다.  제가 질문을 안 드리려고 그랬는데 추경 관련 얘기가 여권에서 자꾸 나와서 드리는 말씀입니다.  추경 제가 걱정을 굉장히 합니다. 법상 지난번 2월 달에 처음 문제 제기해서 5월 달인가요 추경 통과할 때도 역시 그때도 국가재정법 요건이 안 된다고 했는데 정부에서는 이런저런 설명하면서 했던 건데 그때도 정치추경 하면서 제가 많이 지적을 했습니다.  추경 조짐에 관해서 지난해부터 사실 금년에 추경할 것 아니냐고 제가 여러 차례 지적을 했는데 결국 추경이 강행됐습니다.  지금 여권의 말씀하시는 것 보면 추경 할 것 같다는 느낌이 자꾸 들어서 질문하는데 국가재정법상 요건이 지금 아무리 설명해도 잘 안 될 것입니다.   한은 총재님 우리나라 잠재성장률이 지금 대개 얼마지요? 2.8～2.9지요?""
",황 청장이 노동시장이라는 것도 제도이기에 정년이라는 게 존재한다고 말하자 서 위원이 그런 용어를 공식적으로 쓰는 나라가 없기에 15세부터 64세라고 변경할 것을 요구했다.,Cartton style
"농림수산식품부장관 서규용] ""그렇습니다.""
박민수 위원] ""그 부분은 쌀 가격 안정화 부분하고 직불금하고 그다음에 미작 면적을 상당 수준 축소해서 대체작물을 기르게 하고 대체작물 기르는 사람들의 소득 보전은 어느 정도 보조금으로 해 주고 이런 시스템인데 문제점이 발생하고 있습니다.   어떤 문제점이 발생하고 있느냐? 대체작물을 기르는 사람하고 기존에 그 작물을 키웠던 사람하고 약간 보조금 관련해서 논란이 있을 수가 있고요. 그리고 대체작물을 다양화해야 될 필요성이 있는데 홍보하고 지도를 통해서 대체작물을 다양화시켜서 대체작물이 집중적으로 돼서 가격이 폭락하는 사태를 사전에 막아 주셔야 됩니다. 대파도 있었고 여러 문제점이 있었잖아요. 완전히 가격이 다운됐지 않습니까?   그래서 대체작물을 좀 다양화시키고 지역에 따라서 특성화시켜서 과잉생산이 돼서 전체적으로 농민들에게 근본적인 피해가 발생하지 않는 대책이 필요할 것으로 보이고 대부분 말씀은 농림부의 예산이라든지 그런 말씀은 구체적으로 지난번에 드렸기 때문에 안 드리고 아무튼 좀 전에 말씀드린 여러 가지 사항을 좀 유념하셔서 집행정책 수립하는 데 참고 되셨으면 합니다.   이상입니다.""
농림수산식품부장관 서규용] ""고맙습니다.""
위원장대리 김재원] ""다음은 존경하는 황영철 위원님 질의해 주시기 바랍니다.""
황영철 위원] ""황영철 위원입니다.  질의 시작하겠습니다.   결산을 하는 과정에서 예산정책처나 또 우리 전문위원실의 검토가 있습니다. 어떤 내용들이 검토되었는지 여기 나오시기 전에 충분히 잘 보시고 나오셨습니까 장관님? 보실 시간 많지 않으실 텐데.""
",박 위원은 대체작물을 기르는 사람과 키웠던 사람에게서 보조금 관련 문제점이 발생하고 있다고 말했다.,Cartton style
"위원장 권성동] ""수고하셨습니다.  감사위원님들 배석하고 있지 않지요?""
감사원장 황찬현] ""예 오늘 나오지 않았습니다.""
위원장 권성동] ""그렇지요? 우리 시나리오에는 배석하고 있는 것으로 돼 있어 가지고 제가 아무리 살펴봐도 얼굴이 안 보여서 지금 물어보는 겁니다. 알겠습니다.  다음은 대체토론 순서가 되겠습니다.  대체토론은 헌법재판소 심사 때와 같이 순서에 따라 모두 하신 다음에 미진한 부분에 대해서는 보충질의를 하도록 하겠습니다.  주질의 시간은 간사 위원들 간 합의에 따라서 답변 시간을 포함해서 7분으로 하겠습니다.  먼저 이춘석 위원님 토론해 주시기 바랍니다.""
이춘석 위원] ""전북 익산갑 출신의 이춘석 위원입니다.  원장님 지난 대정부질문에서 우리 당의 홍익표 의원이 청와대의 서별관회의 자료를 일부 공개했는데 혹시 그 내용 파악하고 계십니까?""
감사원장 황찬현] ""저희들이 아직 그 내용은 파악하지 못하고 있습니다.""
이춘석 위원] ""그 내용은 알고 계시지요?""
감사원장 황찬현] ""기사를 통해서 일부 봤습니다.""
이춘석 위원] ""그것이 정상적인 방식입니까 서별관회의라는 게?""
감사원장 황찬현] ""지금 단계에…… 저희들이 전번에 업무보고 때 보고한 바와 같이 이 부분의 사실관계를 파악하겠다고 했습니다. 지금 사실관계를 자료를 수집하고 있는 단계라 저희가 단정적으로 평가를 내리는 것은 현 단계로서는 적절하지 않은 것으로 보입니다.""
",이 위원이 대정부질문에서 홍 의원이 청와대의 서별관회의 자료를 일부 공개했는데 그 내용을 파악하고 있냐고 묻자 황 원장은 아직 그 내용은 파악하지 못하고 있다고 답했다.,Cartton style
"위원장 김영춘] ""수고하셨고요.  다음에 위성곤 위원님까지 발언하시고 의사진행발언 하시지요.   위성곤 위원님 해 주십시오.""
위성곤 위원] ""위성곤 위원입니다.  앞서 여러 위원님들께서 말씀하신 농금채 관련해서 말씀을 좀 드리겠습니다.  저는 농협도 개혁되어야 된다고 봅니다. 농협도 문제가 많아요. 농민들이 원하는 농협의 모습을 하고 있지 못한 게 사실이라고 봅니다. 그런데 이것은 농민과 농협 조합원과 그 집행부가 함께 노력해서 해야 될 일이라고 보여집니다. 결국 그것을 보완해 주고 도와주는 역할을 정부가 해야 되겠지요.   이 문제를 들여다보면 결국 농협이 정부 당국에 떠밀려서 이 일을 하게 되어진 과정에 있고 그 구조조정을 해 가는 과정 안에 있다고 봅니다. 그런데 그 구조조정을 하는 데 비용이 발생하고 그 비용에 대해서는 정부가 약속했다고 여러 루트를 통해서 확인할 수 있습니다. 그렇다고 보면 지금 농협이 요구하고 있는 최소한의 495억은 해 줘야 된다 이렇게 생각을 합니다. 저는 반드시 그렇게 돼야 된다고 생각을 하고요.   그리고 그것에 대해서 지금 농협금융의 손익 상황을 보면 정부에서 예측했던 연간 2조 원의 수익을 달성하고 있지 못하고 연간 실적으로 보면 5000억 정도밖에 하고 있지 못하기 때문에 그것에 대해서 분명히 보조해 주지 못하면 농협의 구조조정을 할 수가 없는 상황에 있다고 봅니다. 그래서 장관께서도 긍정적으로 생각해 주시기 바랍니다.""
",위 위원은 농협이 농민들이 원하는 모습을 못하고 있는 것이 사실이라며 개혁이 되어야 된다고 했다.,Cartton style
"진성준 위원] ""그렇지 않아요. 제가 아까 이범석 부장한테 물었던 것도 9월 달 출장 결과를 가지고 물었던 것이에요. 그런데 그 9월 달의 출장 결과 보고나 7월 달의 출장 결과 보고나 둘 다 ’미국에서 문제를 제기할 수 있다’ 이렇게 제기하고 있어요.   일단 이범석 부장께서 국내 개발 문제 AESA 레이더 문제와 관련해서 어떤 말이 옳은 것인지 답변하시고요. 그다음에 두 번째로 말씀하세요.""
국방과학연구소3본부2부장 이범석] ""7월에 방위사업청이 해외 출장을 갔을 때 문제는 보라매체계개발 내에서 해외 기술 협력을 하겠다는 게 의견이었습니다. 미국에서 보니까 그렇게 될 경우에는 미국 장비에 관련된 미국 기술에 관련된 부분하고 그게 명확하게 분리가 안 되니 그 방법은 믿을 수가 없다는 게 미국 측 의견이었고요. 그 갔다 오고 난 뒤에 바뀐 부분은 그러면 해외 기술 협력은 어디에서 하느냐 협력은 핵심기술 과제 시험개발 2단계에서 하겠다는 것을 바꾼 부분입니다. 그래서 거기에서 알고리즘을 가지고 와서 그 부분에 대한 것은 전체 우리가 소화하고 보라매체계개발 내에서는 독자 개발을 하겠다는 내용으로 바뀌어진 부분입니다. 그게 최신 버전……    (발언시간 초과로 마이크 중단)""
진성준 위원] ""그것은 알겠는데 그게 9월 달에도 그런 개념이 아니었고 9월 이후에 독자적으로 해외로부터 알고리즘을 받아 가지고 개발하겠다는 것이 그 뒤에 일이다 이 말이에요?""
",핵심기술 과제 시험개발 2단계에서 해외 기술과 협력하고 보라매체계개발 내에서는 독자 개발을 하겠다고 내용이 바뀌었다.,Cartton style
"대통령경호처차장 신용욱] ""그러니까 아까 말씀드렸다시피……""
김진태 위원] ""경호처장이 그냥 필요하면 할 수 있다?""
대통령경호처차장 신용욱] ""경호처장이 단독으로 결정하는 게 아니고 경호 대상자의 요청도 있고 그런 측면을 고려해서 실시하고 있습니다.""
김진태 위원] ""아니 무슨 소리에요. 그러면 법을 뭐 하러 바꿔요 그냥 하고 있는데?""
대통령경호처차장 신용욱] ""이것은 위원님들이 한시적으로 여기서 결정해 주시는 대로 한시적으로 하기 때문에 끝까지 하자는 그게 아니고 국회에서 결정해 주시면 저희는 거기에 맞게 할 예정으로 현재 계류 중이기 때문에 그렇습니다.""
김진태 위원] ""아니 다시 좀 정확히 봅시다.  경호법 대통령이나 배우자에 대해서는 청와대 경호실에서 10년 할 수 있고 필요한 경우에 5년 연장할 수 있잖아요?""
대통령경호처차장 신용욱] ""예 그렇습니다.""
김진태 위원] ""그 10년 플러스 5년이 지금 현재 오늘 현재는 지났지요?""
대통령경호처차장 신용욱] ""예 그렇습니다.""
김진태 위원] ""그런데도 경호를 하고 있다?""
대통령경호처차장 신용욱] ""예.""
김진태 위원] ""이게 뭐하는 거예요 정말. 법도 필요 없네 그냥.""
대통령경호처차장 신용욱] ""아닙니다. 그래서 과거에도 두 차례 이희호 여사에 대해서 법안이 계류 중일 때는 그 법안이 국회 의결 끝까지 했던 사례가 있습니다.""
김진태 위원] ""이게 지금 이것 법을 도대체 어떤 식으로 운영하고 있는지도…… 이것 완전히 형편없고요. 지금 나라 질서가 다 무너지다 보니까 법이 그렇게 돼 있는데도 자기들 마음대로 운영을 하고 있는 모양입니다. 그러다 보니까 지금 불법상태가 되니까 법을 보완해 가지고 개정을 시켜 달라고 지금 들고 온 모양인데 이게 한두 개 따져야 될 문제가 아닙니다.   일단 이 법은 2소위로 좀 보내 주십시오.""
",김 위원이 대통령이나 배우자에 대해서 청와대 경호실에서 10년을 경호할 수 있고 필요한 경우 5년을 연장할 수 있지 않냐고 묻자 신 씨는 그렇다고 답했다.,Cartton style
"이종구 위원] ""80%가 넘지요?""
기획재정부세제실장 최영록] ""예 81.5%입니다.""
이종구 위원] ""81.5%예요?""
기획재정부세제실장 최영록] ""그렇습니다.""
이종구 위원] ""그런데 81.5%인데 그걸 30%라고 제출한 것은 허위 자료가 아닙니까 그건? 그게 전형적인 허위 자료 아니에요? 그리고 지금 일본이 세계적으로 전자담배시장을 거의 현재까지―한국이 이렇게 많이 피기 전까지는―한 80% 이상을 일본이 점유하고 있지요?""
기획재정부세제실장 최영록] ""비공식적으로 그렇게 알고 있습니다.""
이종구 위원] ""그런데 80%로 그렇게 압도적으로 점유하고 있는 데가 80% 이상의 세금을 내는데 그것을 30%다 이렇게 자료를 제출하는 게 허위 자료가 아니면 뭐가 허위 자료예요?""
부총리겸기획재정부장관 김동연] ""위원님 제가 보기에는 허위 자료라고 하기에는 조금 과하신 것 같고요. 두 가지 포인트가 있는……""
이종구 위원] ""아니 뭐가 과해요?""
부총리겸기획재정부장관 김동연] ""그러니까 두 가지 포인트가 있는데요.""
이종구 위원] ""아니 그게 허위 자료가 아니고 뭐가 과하다는 얘기예요?""
부총리겸기획재정부장관 김동연] ""아니 그러니까 제가 말씀을 좀 올리겠습니다.  두 가지 포인트인 것 같은데 하나는 저희 실무자나 필립모리스에서 모두 착오가 있었던 건 저희가 인정을 했고요. 아까 말씀드린 것처럼 6g이냐 15.7g이냐의 차이를 아마 같은 동일한 선상에 놓고 보니까 그러니까 그 점에서 착오를 말씀드린 거였고요.  두 번째로는 저희가 요청받고 내면서 필립모리스라고 하는 소스를 분명히 밝혔고 또 질의 답변 과정에서 제가 그 필립모리스 자료를 인용했고 자료의 정확성에 대해서는 추가 검증이 필요하다 이렇게 답변을 드렸거든요. 그렇기 때문에 자료 소스를 밝힌 점 또 추가 검증 필요성을 밝힌 점을 좀 감안해 주시기 바라고요.  다만 6g하고 15.7g으로 한 건 저희 착오이기 때문에 결과적으로 위원님들께 조금 혼선을 드렸던 점은 있었다 이렇게 이해를 해 주시면 좋을 것 같습니다.""
",김 장관은 자신들이 자료를 요청받고 내면서 필립모리스라고 하는 소스를 분명히 밝혔고 자료의 정확성에 대해서는 추가 검증이 필요하다고 답변했다고 했다.,Cartton style
"위원장 김태환] ""알겠습니다.""
김민기 위원] ""112 신고 녹취록을 제가 요구했습니다. 안 주셨어요. 그것 왜 안 주셨어요?""
경찰청장 김기용] ""신고……""
김민기 위원] ""제가 112……""
경찰청장 김기용] ""상황녹취록은 다 드린 것으로 교신 우리 직원들하고 한 사이의……""
김민기 위원] ""저는 받지 못했어요 법상 안 된다고 그래서. 112.""
경찰청장 김기용] ""아 그 부분은 112 신고자가 신고한 내용에 대해서……""
김민기 위원] ""음성 자체를 달라는 거예요. 왜 그러냐면 그 음성에는 녹취록을 작성했을 때와 다른 거예요 여기 겁을 먹고 있구나라든지 얼마큼 긴박하구나라든지. 그래서 제가 요구를 했더니 그 여러 가지 사유를 들은 겁니까?    (발언시간 초과로 마이크 중단)  왜 안 주셨어요?""
경찰청장 김기용] ""그 부분에 대해서는 지금 현재 사건에 대해서 금속노동조합에서 직무유기 방조 이런 사유로 안산단원서장 및 정보과장을 검찰에 고발한 상태이기 때문에 피고발인들은 정보과장의 수사ㆍ감사에 영향을 미칠 수 있으므로 공공기관의 정보공개에 관한 법률 등에 의해서 공개할 수 없습니다 이렇게 양지해 주시기 바랍니다.""
김민기 위원] ""마이크 좀……  그런 이유지요. 그러면 수사에 영향을 미칠 목적이나 기타 등등 때문인데 여기서 수사에 영향을 미친다 그러면 지금 피의자 신분인 사람이 어딨어요? 안산단원서장하고 정보과장하고 경비과장이지요?""
",김 위원이 음성은 녹취록을 작성했을 때와 다른 것이라 했다.,Cartton style
"한국해양진흥공사사장 황호선] ""위원님 말씀에 우려에 공감하며 지금 현대상선에 이미 기존 1조 3000억이 투자되어 있습니다. 그리고 위원님 말씀대로 향후 3조 1000억 정도의 메가 컨테이너선 발주가 예정되어 있고 추가지원에 대해서는 산업은행 주도하에 실사가 진행되고 있어서 지원규모에 대해서는 정확히 실사가 끝나면 알 수 있을 것인데 위원님의 우려대로 지금 현재 중소선사와 국적 원양선사와의 균형 있는 지원이 굉장히 중요하다고 생각하고.  저는 항상 우리나라 고용을 담당하는 중소기업의 발전이 대단히 중요하다 지원이 대단히 중요하다고 생각하고 있었기 때문에 중소선사에 대한 균형적 지원도 매우 중요하다고 생각하고 있습니다.   그래서 지금 현재 우리가 2조 8000억에서 대략 4배까지 공사채 발행이 가능합니다. 그러나 공사의 경영 안정성이 월등히 중요한 과제이므로 2조 정도의 공사채는 경영 안정성을 해치지 않고 발행할 수 있지 않을까 생각하지만 위원님께서 우려하신 대로 만일 현대상선에 대한 지원이 향후에 더 필요할 경우에는 자본 확충이 필요하지 않을까 저도 그런 우려를 하고 있고 필요하다면 관계부처에 협조를 요청드리고 그다음에 위원님께도 관심과 지원을 부탁드리려 예정하고 있습니다.    (발언시간 초과로 마이크 중단)    (마이크 중단 이후 계속 발언한 부분)""
박완주 위원] ""그래서 채권 발행이나 보증 등 기존 방식으로는 한계가 있기 때문에 방금 말씀하신 자체적인 자본금 확충계획을 수립해서 재정당국…… 경제부총리를 만날 용의도 있다고 하는 인터뷰를 제가 어디에서 본 것 같아요.""
",황 한국해양진흥공사사장은 중소기업 발전과 지원이 중요하다고 생각하고 있기 때문에 중소선사에 대한 균형적 지원도 매우 중요하게 생각한다고 말했다.,Cartton style
"법무부장관직무대리 이창재] ""특검 수사 상황에 대해서는 제가 잘 모르고 있습니다.""
조응천 위원] ""아니 그러니까 언론에 발표가 됐어요.""
법무부장관직무대리 이창재] ""예.""
조응천 위원] ""왜 검찰은 못 찾고 특검은 잘 찾고 그럴까요?""
법무부장관직무대리 이창재] ""특검 수사 상황 자체를 모르니까 비교하기가 좀 어렵습니다.""
조응천 위원] ""초동단계서부터 제대로 압수수색하고 수사의지 가졌다면 똑같은 사람들이 하는 건데 검찰도 찾았으리라고 생각합니다.   같은 의미에서 황제조사나 하고 휴대폰 압수수색이나 자택 압수수색도 안 한 당시의 특별수사팀 있지요? 거기에 대한 직무감찰 하실 의향은 없습니까? 너무나 형식적으로 수사했는데?""
법무부장관직무대리 이창재] ""지금 수사가 끝나지도 않은 상태에서 그렇게 말씀드리기는 좀 어렵고요.""
조응천 위원] ""국민적 지탄을 받았기 때문에 그래요.""
법무부장관직무대리 이창재] ""하여튼 검찰의 신뢰가 높아지도록 저희가 더 노력하겠습니다.""
조응천 위원] ""그리고 특검 수사기간 만약에 연장 안 되고 끝난다 그러면 검찰로 가게 되는데 그러면 그때 또 팀을 새로 꾸리나요? 특별수사본부는 지금 해체됐나요?""
법무부장관직무대리 이창재] ""특별수사본부는 해체는 안 하고 지금 축소 상태로 공소유지 위주로……""
조응천 위원] ""공소유지만.""
법무부장관직무대리 이창재] ""공소유지 위주로 운영이 되고 있습니다.""
조응천 위원] ""그러니까 그건 공소유지팀이잖요. 수사팀은 아니잖아요.""
","휴대폰, 자택 압수수색도 하지 않고 황제조사한 특별수사팀을 직무감찰할 의향은 없냐는 질문에 이 법무부장관직무대리는 수사가 끝나지도 않은 상태에서 말하기는 어렵다고 답했다.",Cartton style
"주광덕 위원] ""위원장님 제가 짧게 한 말씀 드리겠습니다.""
위원장 여상규] ""예 말씀해 보십시오.""
주광덕 위원] ""어쨌든 아까 존경하는 박주민 위원도 말씀하셨지만 기본적으로 이것이 양성평등기본법의 전체적인 포괄적인 규정을 통해서 법체계를 만드는 것이 가장 합리적이고 오히려 더 전 분야에 촘촘하게 빠짐없이 될 수 있는 거라는 선진화된 입법체계라는 생각은 듭니다.   다만 위원장님도 말씀하시고 여러 위원님 말씀하신 것처럼 20대 국회가 얼마 남지 않았고 또 다른 상임위에도 되어 있는데 아직 정기국회 본회의가 이번 주 말고 다음 12월 8일ㆍ9일ㆍ10일 간에도 있으니까 한 기일만 만약에 그때도 다른 상임위에서 안 된다 그러면 개별법이지만 이 법안을 통과시키는 것을 전제로 전체회의에 한 기일만 계류하는 것으로 그렇게 의견을 내면 모두 동의할 수 있을 것 같습니다.""
위원장 여상규] ""저도 그런 의견을 말씀드린 것입니다.  그리고 지금 개별 법률들이 조금 많은데요 위원님들 의견이 있으시고 그리고 기재부에서도 다른 의견을 피력하신 법안들이 몇 건 있습니다. 151항 154항 그리고 220항 224항 226항 이런 법안들인데요 이것은 기재부와의 협의를 위해서 또 그것을 확인하기 위해서 2소위로……""
정성호 위원] ""위원장님 224항하고 226항은 아까 장관이 그 부분의 개정을 포기했기 때문에 그냥 전체회의에서 하시면 됩니다.""
위원장 여상규] ""그것은 여기서 확인이 됩니까? 기재부가 반대한 이유가 그 조항 때문에 그렇다는 것도 확인이 다 됩니까?""
",여 씨는 위원들과 기재부에서 다른 의견을 피력한 개별 법안들이 있다고 말했다.,Cartton style
"문화체육관광부장관 유진룡] ""지나치게 과장되고 허위가 많이 있습니다.""
강은희 위원] ""기자회견문에 보면 이렇게 되어 있습니다. ‘대통령 최측근인 정윤회 씨가 개입된 사적 채널에 의한 비정상적인 통치행위에서 비롯된 사건’ 그리고 ‘대통령 주변의 사람이 부당하게 권력을 악용해서 특정 경기단체를 망가뜨렸다.’ 이런 내용이 있습니다. 사실입니까?""
문화체육관광부장관 유진룡] ""그것은 사실이 아닌 것으로 저희는 파악하고 있습니다.""
강은희 위원] ""이미 언론에 수없이 보도 자료가 나간 것으로 알고 있는데 여기에 대한 명예회복 해 줘야 된다고 생각하시지요?""
문화체육관광부장관 유진룡] ""저희가 동원할 수 있는 수단이 있으면 그렇게 하도록 하겠습니다.""
강은희 위원] ""저는 이렇게 근거가 없는 경우에 이러한 내용들이 계속 유포가 되는 것은 상당히 개인의 명예와 그리고 지금까지 승마협회를 위해서 봉사를 했던 협회장을 비롯해서 이 분들에 대한 명예회복 조치가 반드시 있어야 되겠다고 생각을 합니다.""
문화체육관광부장관 유진룡] ""어른들 문제도 그렇지만 아까 위원님들께서 수차례 지적하신 것처럼 한창 커 나가는 청소년 선수에 대한 보호가 가장 중요한 문제라고 생각합니다. 그런 면에서 굉장히 안타깝게 생각하고 저희가 할 수 있는 조치가 있으면 해야 된다고 판단하고 있습니다.""
강은희 위원] ""이런 여러 가지 문제 부분이 마치 사실인 양 보도되고 회견이 되었다는 것에 대해서 유감을 표합니다.   그리고 다음 관광호텔 관련해서 몇 가지 더 확인을 하겠습니다.   관광호텔이 인가가 되었지만 실제 건립하지 않은 부분이 상당수 있다고 했는데 12개는 착공이 되었고 협의 중이고 토지매입 중이고 그 외에 한 40개 정도는 실제 관광호텔을 지을 수가 없는 상황입니까?""
","강 위원은 인가된 관광호텔 중에서 착공, 협의, 토지매입 중인 12개 외에 40개 정도가 실제 관광호텔을 지을 수가 없는 상황이냐고 물었다.",Cartton style
