Passage,Summary,Style
" 헤이세이의 마지막 날이자 레이와 시대를 하루 앞둔 지난 4월 30일, 일본의 성지(聖地) 황궁(皇居·고쿄)에 들렀다. 이날은 아키히토 일왕의 퇴위식이 열리는 날이었다. 29일부터 내린 비는 이날부터 굵어졌다. 그러나 비는 사람들의 발걸음을 막지 못했다. 황궁에 도착했을 때가 오전 11시쯤이었는데, 이미 도쿄 시민, 해외 취재진이 장사진을 치고 있는 게 보였다. 일본인들은 얼굴조차 내밀지 않는 ‘덴노헤이카(천황폐하·天皇陛下)’를 간절히 기다리는 듯, 경건한 표정으로 황궁을 응시하고 있었다.
 갑자기 경시청 관계자들이 확성기로 ‘천황폐하나 황실 가족분들께서는 오늘 이 자리에 나오지 않는다’고 방송했다. ‘이제 사람들이 자리를 뜨겠군’ 했지만 뒤돌아서는 사람은 거의 없었다. 계속 울려대는 방송에도 아랑곳하지 않았다. 오히려 저 멀리서 서너 무리의 새로운 사람이 떼를 지어 황궁 앞으로 오고 있었다.
 어쩌면 이들에게 일왕이 얼굴을 내미는 ‘이벤트’ 따위는 필요 없었을지 모른다. ‘역사의 현장’에 나와 일왕과 가까운 위치에서 호흡하고 있다는 사실 하나만으로 그들은 만족하고 있었을 것이다. 굵은 빗방울에도 불구하고, 그들이 자리를 뜨지 않은 진짜 이유는 바로 그것이었다.
 황궁을 한참 동안 지그시 바라보는 한 노인이 눈에 띄었다. 뭔가 상념에 잠긴 듯한 그에게 다가가 조심스럽게 ‘일본인에게 천황은 어떤 존재입니까’라고 물었더니 ‘그분은 우리의 등대’라고 했다. 모든 의미가 함축된 표현이었다. 현재 일왕은 상징적인 군주에 불과하고, 일본 국민들에게 그 어떠한 시혜(施惠)도 않는다. 하지만 일본인에게 일왕은 아직까지 존재만으로도 힘이 되는 듯하다.
",일왕은 상징적인 군주에 불과하지만 일본인에게 일왕은 존재만으로도 힘이 되는 듯하다.,Caricature
" 영국 출신 여성보컬 케이트 부시(Kate Bush·59)의 〈50 Words for Snow〉(2011년작)만큼 겨울 분위기가 나는 앨범이 또 있을까. 마치 푹푹 꺼지는 눈을 밟는 기분이다. 미스터리한 낮고 느린 피아노와 중저음의 베이스가 쿵쿵 웅웅, 차가운 심벌즈가 차르르 차르르 잔잔하게 귓속을 파고든다. 수록된 7곡의 러닝 타임은 58분19초. 한 곡 평균 8분33초다. 성질 급한 사람은 듣기 불편한 곡으로 채워져 있다. 이 곡을 봄이나 여름에 듣는다면? 끔찍하다.
 9분40초가 넘는 ‘Snowflake’는 눈이 내리는 숲을 헤매는 듯한 분위기다. 실험적이고 초현실적인 선율은 묘하게도 하염없이 쏟아지는 쓸쓸한 눈발을 연상시킨다. 계속되는 단조로운 저음의 피아노. 후렴구는 “The world is so loud. Keep falling. I'll find you(이 세상은 너무 성가셔. 계속 떨어지고 있어. 난 널 찾고 말거야)”.
 뒤이어 찢어질 듯한 가성이 이어진다. “My broken heart. My fabulous dance. My fleeting song. My twist and shout(내 찢어진 심장, 내 기막힌 춤, 내 빠른 노래, 나의 트위스트와 외침)”라고.
 11분이 넘는 ‘Lake Tahoe’ 역시 미스터리한 음계가 듣는 이의 마음을 심연으로 이끈다. 미국의 ‘타호 호(湖)’는 캘리포니아 주와 네바다 주에 인접해 있는 거대한 담수호. 해발 1897m의 고원에 위치해 있다. 강바닥이 훤히 보일 정도로 깨끗한 호수로 알려져 있다. 이 곡의 전반적 분위기는 ‘Snowflake’와 비슷한데 꽁꽁 언 호수를 연상시킨다. 곡 후반부로 갈수록 케이트 부시의 목소리는 날이 서 있다. 팽팽하다. 소리를 지를 때마다 꽁꽁 언 호수가 쩍쩍 금이 가는 듯하다.
",영국 출신 여성 보컬 부시의 50 Words for Snow는 미스터리하고 낮은 피아노와 중저음 베이스가 귓속을 파고드는 앨범으로 겨울 분위기가 난다. ,Caricature
" 오늘의 현실에서 특히 눈길이 가는 것은 한미방위조약 체결 과정 당시 이승만이 미국과 피 말리는 신경전을 벌이는 대목들이다. 한미상호방위조약 문제를 논의하기 위해 월터 로버트슨 미국 국무부 차관보가 방한(訪韓)했을 때, 미국 측 제안을 보고 이승만이 “한국은 필리핀, 호주, 뉴질랜드와 달리 ‘순식간에 치명타’를 당할 위험성이 항상 존재하는 나라임을 명심하고 조항을 다시 만들라”고 지적하는 대목, 로버트슨 차관보가 본국으로 보내는 보고서에서 “이승만이 미국의 정치사를 너무 잘 알아서 상원의 조약 비준에 대한 불신이 깊다”고 비명을 지르는 대목, 1954년 제네바회담을 앞두고 존 F. 덜레스 미국 국무장관에게 “미국이 전쟁으로 얻을 수 없었던 것을 협상 테이블에서 공산주의자들이 장관에게 선물로 주리라 기대할 수 있단 말이지요?”라고 쏘아붙이는 대목 등을 보면 ‘외교는 이렇게 하는 것’이라는 생각이 절로 든다. 당시 세간에서 이승만을 두고 ‘외교에는 귀신(鬼神)’이라고 했던 것이 괜한 소리가 아니었다.
 한미방위조약에 미군의 자동개입 조항을 명시하지 못하자 이승만은 북한의 남침 예상로상에 미군을 배치하는 ‘인계(引繼)철선’ 개념을 고안해냄으로써 그 한계를 극복해낸다. 이승만은 1953년 8월 8일 한미상호방위조약이 가조인(假調印)된 후 담화에서 “한미방위조약이 성립된 것은 그 영향이 자손만대에 영구히 미칠 것이나… 후대에 영원한 복지를 우리에게 줄 만한 토대를 세워놓은 것”이라고 말했다.
",이승만은 한미방위조약에 미군의 자동개입 조항을 명시하지 못하자 인계철선 개념을 고안해냈고 한미상호방위조약 가조인 후 한미방위조약 성립은 그 영향이 자손만대에 미칠 것이라고 했다.,Caricature
" 청량사는 특이하게도 663년 의상대사와 원효대사가 창건했다는 설(說)이 엇갈리는 사찰이다. 하지만 설화를 면밀히 검토해 보면 의상보다는 원효가 건설의 주역이라는 점을 눈치챌 수 있는데 여기엔 뿔이 세 개 달린 소(牛)가 등장한다. 절을 짓고 있을 때 부근 마을에 뿔이 셋 달린 송아지가 태어났다. 이 송아지는 덩치가 얼마나 컸던지 얼마되지 않아 낙타처럼 크고 힘도 세 ‘남민’이라는 이름의 주인이 먹성 좋은 소의 여물을 대기에도 급급했다고 한다.
 어느 날 원효가 이곳에 나타나자 그 소가 갑자기 순하게 변하더니 머리를 조아리기까지 했다. 원효는 소의 주인에게 시주를 권했고 남민은 힘이 천하장사인 소의 도움을 받아 청량산 정상까지 돌과 나무를 옮길 수 있었다. 절이 완공되기 하루 전 소가 갑자기 죽었다. 원효는 이를 불쌍히 여겨 소를 절 앞마당에 묻고 극락왕생을 축원했는데 알고 보니 소는 지장보살의 화신(化身)이었던 것이다. 그 소를 묻은 곳에 소나무 한 그루가 자라나 세 가지로 갈라졌다.
 청량사의 대웅전을 유리보전이라고 하는데 특이하게도 내부의 약사여래불과 문수보살상과 지장보살상이 각각 종이(紙)와 모시와 나무로 만들어졌다고 한다. 아무래도 산이 험해 들고 올라가기 쉽도록 가벼운 재질을 쓴 것이 아닌가 싶다. 그렇다면 의상대사는 청량사와 무슨 관련이 있는 걸까?
 청량산의 여러 봉우리 가운데 연화봉(蓮花峯)이 의상봉으로 불리며 근처에 의상굴·의상암이 있기 때문이다. 의상암은 지금 절터만 남아 있으며 관련 기록은 찾을 수 없다. 그런데도 절의 역사에 ‘원효와 의상이 함께 지었다’라고 한 것은 아무래도 신라시대 절의 창건에 힘쓴 이가 의상이기에 그의 이름을 거명한 게 아닐까 하는 생각을 해 본다. 사실 불교사를 보면 원효보다는 의상의 무게가 더 느껴지니까 말이다.
",청량사는 의상대사와 원효대사가 창건했다는 설이 엇갈리는 사찰로 설화를 검토해 보면 원효가 건설의 주역이라는 점을 눈치 챌 수 있다.,Caricature
"성과급지급 및 인사 상의 조치 등은 평가결과의 부수적 활용으로 볼 수 있다. 그러나 현재 평가결과는 기관장에 대한 인사 상의 조치, 경영평가 성과급 지급률 결정 등 평가결과의 부수적 활용인 인사와 급여 관련사항 등으로 치우쳐 있어 경영평가가 그 본연의 기능이 구현되지 못하고 있다(박정수, 2013). 이하에서는 이와 관련하여 경영실적평가 후 실시되는 컨설팅, 기능조정과 같은 경영실적평가의 파생효과를 중심으로 경영실적평가결과 활용과 관련된 문제점을 살펴보고자 한다.  
나. 공기업 경영실적평가에서 컨설팅 비중 강화 필요공공기관 경영평가 편람에서는 공기업ㆍ준정부기관의 공공성 및 경영효율성을 높이고, 경영개선이 필요한 사항에 대해 전문적인 컨설팅을 제공함으로써 궁극적으로 대국민서비스 개선을 목적을 제시하고 있다. 공공기관 경영실적평가의 최종 목적은 공공기관이 제공하는 대국민서비스의 질을 제고하는 것이므로 단순히 평가결과에 따른 인센티브를 제공하는 것에 그치는 것이 아니라 향후 성과를 제고할 수 있는 컨설팅기능이 중요하다. 즉, 공공기관이 가지는 공익적 성격을 고려하면 이미 진행된 사업의 성과에 대한 사후 평가보다는 향후 더 좋은 서비스를 제공하도록 유도 하고 조정하는 컨설팅 기능에 초점을 맞추어야 한다는 것이다.국회예산정책처에서 실시한 심층면접 결과 컨설팅이 기관운영에 도움이 되었 다는 기관들도 있었다. 이는 일선직원이 경영진에게 제안하는 것에 비해 컨설팅을 통해서 제시된 의견은 적극적으로 수용을 하기 때문이다.",성과급지급 및 인사 상의 조치 등은 평가결과의 부수적 활용으로 볼 수 있지만 평가결과는 부수적 활용에 치우쳐 있어 경영평가 본연의 기능이 구현되지 못하고 있다.,Caricature
" 일본에서 왜구에 대한 연구는 메이지유신 이래 본격적으로 진전되었다. 일본이 제국주의 기치를 들기 700여 년 전에 이미 한반도와 중국, 동남아 해역을 침구했던 왜구는 일본역사에서 가치 있는 존재였다. 왜구→임진왜란→일본제국으로 이어지는 일본의 대륙진출 역사를 개시한 선구자로서 찬양되어 마땅했다. 왜구는 자랑스런 일본인으로 각인되었다. 
 오늘날에도 왜구에 대한 일본인들의 긍지는 면면히 분출되고 있는데, 최근 서점가를 강타한 햐쿠타 나오키(百田尙樹)의 《해적이라고 불린 사나이》가 잘 말해 주고 있다. 석유재벌 이데미쓰 사조(出光佐三)를 국제 석유자본에 맞서 전후 폐허가 된 일본을 재건한 영웅으로 찬양하면서 그를 ‘해적’으로 부른 것이다. 이 소설은 아베 신조(安倍晋三) 총리가 페이스북에서 강력하게 추천하면서 더욱 유명세를 타고 있다.
 그렇지만, 왜구는 약탈, 살상, 방화, 납치를 자행했던 집단인 만큼 당시 일본의 무로마치 막부정부에도 용납될 수 없었던 불법적인 존재였다. 더구나 오늘날 전시약탈이 국제범죄로 확고히 정착된 마당에 역사적으로 수백 년간 집요하게 인접국을 침략하여 약탈을 자행했던 왜구는 평화, 선진적인 이미지를 뒤집어쓴 오늘날의 일본인들에게 대외적으로는 부담스럽고 곤란한 존재임에 틀림없다. 
 이러한 분위기와 맞아떨어졌는지, 1980년대부터 일본인 학자들의 왜구 재해석이 쏟아지기 시작했다. 사실상 왜구에 대한 기록은 피해국인 고려와 조선, 중국에는 상당히 남아 있지만 일본에는 거의 존재하지 않는다. 정치적 목적이 없었던 약탈자들이 기록을 남길 리 없었기 때문이다. 왜구에 관한 자료공백은 학자들의 역사 재해석을 용이하게 해 주었다.
",일본에서 왜구에 대한 연구는 메이지 유신 이래 본격적으로 진전되었으며 700여 년 전에 이미 한반도와 중국 등을 침구했던 왜구는 일본역사에서 가치 있는 존재였다.,Caricature
" “이 잡지는 농업 전문지 내지 농어민의 교양지일 뿐만 아니라 농촌 부흥의 길잡이로서 창간됐습니다. 아버지가 1956년 오스트리아 빈에서 열렸던 국제출판협회 총회에 한국 대표로 참석해 독일 라인강 변과 30도 이상 경사진 산기슭에다 석축을 쌓고 감자를 심는 독일 사람들의 농사짓는 법을 보고 큰 감명을 받으셨다고 합니다. 귀국 후 우리도 잘사는 농촌을 만들어보자, 그러기 위해 축산 마을을 일궈야겠다고 결심하셨다는 겁니다.”
 1964년 4월 25일 창간한 《농원》은 놀랍게도 15만 부(초판 10만 부)를 발행했다. 자전거 600대에 녹색의 유니폼을 입은 보급원들이 전국 골골의 논두렁, 밭이랑을 누비며 잡지를 외상으로 배달했다. 판매라기보다 보급에 가까웠다.
 그러나 돈을 내고 잡지를 읽을 만큼 농촌 사정이 좋을 수가 없었다. 적자가 쌓이자 주변 사람들이 《농원》을 포기하라고 강권했다. 김익달은 굽히지 않았고 4년을 더 지탱하며 막대한 손해를 입었다. 실의에 빠졌고, 결국 폐간할 수밖에 없었다. 그 후 여러 차례 복간 노력을 했으나 농업은 산업화에 밀려 자리를 잃었다. 생전 김익달은 인터뷰에서 이렇게 말했다.
 “비록 오래가진 못했어도 지금도 자랑할 수 있는 잡지예요. 내용이 충실했고 농촌문화, 농촌경제 확충을 위한 사회사업의 뜻으로 만든 것이기 때문입니다. 결국 서울 태평로 서울신문사 뒤에 있던 4층 빌딩을 없앨 정도로 빚을 졌지요. 그 무렵부터 얻은 당뇨병이 지금도 낫지 않고 있어요. 그러나 《농원》만큼은 다시 복간하고 싶은 의욕을 잠재우지 않을 만큼 뜻깊은 일이었다고 자부해요.”
",농촌 사정은 돈을 내고 잡지를 읽을 만큼 좋지 못했으며 적자가 쌓이자 주변 사람들은 김익달에게 농원을 포기하라고 강권했으나 김익달은 굽히지 않았고 막대한 손해를 입었다. ,Caricature
" 이제부터가 클라이맥스다. 길 신부가 이들을 향해 손을 흔들었다. 그러자 이들이 위에서 손을 똑같이 흔들어줬다는 것이다. 길 신부와 같이 있던 사람 중 한 사람은 두 팔을 들어 흔들었는데, 그러자 위에 있던 2명이 똑같이 따라 했다고 한다. 밑에 있는 사람들이 계속 손을 흔들자 위의 4명 모두 손을 흔들어줬다고 한다.
 “우리 움직임에 회신이 있었다는 것은 확실하다. 선교시설에 있는 아이들 모두 깜짝 놀랐다. 어둠이 찾아오게 되자 나는 에릭에게 토치(註: 전등 혹은 횃불)를 하나 가져오라고 했고 이 물체 방향으로 빛을 밝혔다. 한 1~2분이 지나자 이 UFO가 양옆으로 흔들어댔다(註: 시계추 같은 움직임이었다고 한다). 그러다 UFO가 천천히 커지기 시작했고 우리 쪽으로 다가오는 것 같았다. 한 30초 동안 이런 움직임을 보이다 중단했다. 2~3분 정도 지나자 이들은 우리에 대한 관심을 잃게 되었는지 갑판 밑으로 사라져버렸다.”
 길 신부는 지상에 있던 사람들과 함께 UFO에 있는 존재들을 향해 내려오라고 소리도 치고 신호를 보냈다고 했다. 이에 대한 반응은 따로 없었다. 당시 파푸아뉴기니는 호주 식민지였다. 호주 국방부는 공군 장교 2명을 파견해 이 사건에 대한 조사를 진행하도록 했다. 이들은 길 신부를 ‘신뢰할 수 있는 목격자’라고 했지만 이들이 목격한 것은 ‘자연 현상’이었다는 결론을 내렸다. 구름이 많고 천둥이 치기 쉬운 날씨라는 점, 목성·토성·화성의 빛이 굴절됐을 가능성에 무게를 뒀다. 파푸아뉴기니는 열대 특유의 기상 현상으로 이상한 불빛이 많이 목격되는 곳이라고도 한다. 한편 길 신부는 파푸아뉴기니에서 돌아온 뒤 멜버른에 있는 여러 교육 기관에서 교사로 활동했다. 2007년 79세에 사망했다.
",목성·토성·화성의 빛이 굴절됐을 가능성에 무게를 뒀고 파푸아뉴기니는 열대 특유의 기상 현상으로 이상한 불빛이 많이 목격되는 곳이라고도 한다.,Caricature
" 《고려사》의 기록을 보면 우왕은 승려 출신인 신돈(辛旽)의 자식으로 되어 있다. 신돈은 공민왕 시대에 정승 못지않은 지위에 있던 권신(權臣)이었다. 그는 소싯적에 사찰 노비(奴婢) 자식이었다. 자라서 승려가 된 그를 공민왕에게 소개한 사람은 조정 신료(臣僚)인 김원명(金元命)이었다. 이후 그는 왕과 가까워지면서 신임을 얻어 왕의 스승이 되었고, 국정(國政)에 참여하여 토지개혁과 노비해방 등의 개혁정치를 주도하는 모습을 보였다. 때문에 그는 한동안 민심을 얻었다. 반면에 상류계층으로부터는 반감을 많이 샀다. 이렇듯 신돈은 처음에는 선정(善政)을 하는 듯했지만, 오래지 않아 권력에 대한 탐욕을 드러냈다. 국정을 전횡하면서 정적(政敵)을 많이 갖게 되었고, 결국 그는 파멸의 길로 들어섰다.
 공민왕은 사부로 삼은 신돈의 집에 자주 드나들었다. 그리고 그의 집에서 한 젊은 여인을 알게 되었는데 그 여인의 이름은 반야(盤若)였다. 《고려사》의 기록에 의하면, 반야는 신돈의 비첩(婢妾·첩이 된 여자 종)이라 하였다. 공민왕은 이 반야를 좋아하여 뒤늦게 아들을 보았다고 한다. 《고려사》는 다음과 같이 기록했다.
 〈왕은 말하기를 “내가 일찍이 신돈의 집에 갔을 때 그 집 여종과 내통하여 아들을 낳았으니 그 아이를 잘 보호하라” 하였다. 신돈이 죽은 후엔 모니노(牟尼奴)를 데려다가 명덕태후(明德太后)의 궁에 두고 수시중(守侍中·부총리) 이인임(李仁任)에게 말하기를 “나는 이제 맏아들이 있으니 근심이 없다”고 하였으며 또 말하기를 “신돈의 집에 아름다운 여자가 있어 자식을 낳을 수 있다 하여 그녀와 가까이하였더니 아이가 나온 것이다” 하였다.〉
",신돈은 공민왕 시대에 정승 못지않은 지위에 있던 권신이었는데 왕과 가까워지면서 신임을 얻어 왕의 스승이 되었고 토지개혁과 노비 해방 등의 개혁 정치를 주도하는 모습을 보였다.,Caricature
" 박봉자는 김환태와 결혼한다. 평론가 김환태는 유치진과 조용만이 구인회를 탈퇴했을 때 함께 구인회에 가입한 사이, 어쩔 수 없는 운명에 김유정은 절망했다. 기록은 없지만 김유정은 말을 더듬는 자신의 처지를 비관했을 것이다. 대신 말로 하지 못한 열정을 원고지에 쏟아부었지만 이때 늑막염과 치질에 걸리게 된다.
 만신창이가 된 김유정은 낙향했다. 박녹주를 따라다니느라 학교에 결석해 제적된 것이다. 2년간 고향에서 금병의숙을 짓고 야학활동에 열심이던 김유정은 1930년대 일제 식민지 치하의 궁핍한 농촌 현실을 절절히 체험하게 된다. 1933년 다시 서울로 간 김유정은 농촌과 도시의 밑바닥 인생들의 이야기를 신명 나게 그려낸다.
 1933년 잡지 《제일선(第一線)》에 〈산골나그네〉와 잡지 《신여성》에 〈총각과 맹꽁이〉를 발표한 뒤 1935년 소설 〈소낙비〉가 《조선일보》 신춘문예 현상 공모에 1등으로 당선됐다. 같은 해 《조선중앙일보》 신춘문예에선 〈노다지〉가 가작입선했다. 한 해에 두 차례 신춘문예에 입상한 것은 그의 성공을 담보해 주는 것 같았다.
 본격적으로 등단(登壇)한 김유정은 ‘구인회’의 멤버가 돼 창작에 열정을 불사른다. 구인회의 멤버를 살펴본다. 김기림(1908~?)은 함경북도 학성 출생으로 시집 《기상도》 《바다와 나비》 등을 남겼고 6·25 때 납북됐다. 정지용(1902~?)은 충북 옥천 태생으로 서정시의 대가다. 잡지 《카톨릭청년》의 편집고문일 때 이상이 등단했고 1939년에는 《문장》을 통해 조지훈·박목월·박두진의 청록파를 등단시켰다.
",김유정은 낙향했고 일제 식민지 치하의 궁핍한 농촌 현실을 절절히 체험하게 된다.,Caricature
" 이번 대회 우승자는 올 시즌 LPGA 투어에 처음 출전한 이민지 선수였다. 올해 열아홉 살인 민지 양은 ‘호주의 리디아 고’로 불린다. 뉴질랜드 국적인 리디아 고보다 한 살 많다.
 이민지 선수와 리디아 고는 각각 호주와 뉴질랜드에 거주하는 한인 2세라는 공통점이 있다. 둘은 아마추어 시절부터 골프 라이벌이었다. 여러 경기에서 둘은 마주쳤다. 리디아 고의 경기 성적은 꾸준했지만 이민지는 기복이 있는 편이었다. 그러나 이민지는 한 번 불이 붙으면 줄 버디를 건져내는 ‘버디 트레인(Birdie Train)’으로 통했다.
 아마추어 세계랭킹 1위였던 리디아 고가 2013년 프로로 전향하면서 이민지가 1위 자리를 이어 받았다. 이민지는 일본에서 열린 월드 아마추어팀 챔피언십에서 호주팀을 우승으로 이끈 후, 작년 9월 프로로 데뷔했다. 좋아하는 선수는 케리 웹(Kerry webb)이다.
 LPGA 투어 루키(rookie·신인)인 이민지는 이번 대회에서 프로 데뷔 첫 우승을 차지했다.
 우연찮게도 필자는 5월 16일 2라운드가 끝나고 이민지 선수를 가장 먼저 인터뷰했다. 인터뷰 시간도 가장 길었다.
 이민지 선수는 국적만 호주일 뿐, 한국 이름을 그대로 쓰고 한국말도 아주 잘했다. 삼겹살과 김찌찌개를 좋아하는, ‘외국 물’을 전혀 느낄 수 없는 선수였다. 말할 때는 항상 미소를 짓는 앳된 얼굴을 하고 있었지만 170cm 가까운 키에 온몸이 근육질로 둘러싸인, 그야말로 여전사(女戰士)와 같은 체격을 갖고 있었다.
",대회 우승자는 LPGA 투어에 처음 출전한 호주의 리디아 고라고 부르는 이 선수였다.,Caricature
" 셋째, 리더십양성기관으로서의 기능이다. 후계세대가 이어지지 않는 것이 보수우파의 오랜 고민이다. 반면에 오늘날 좌파 정치권이나 시민단체는 세대별로 탄탄한 기반을 갖추고 있다. 60대 이상의 원로그룹, 50대의 명망가 그룹이 있는가 하면, 흔히 486이라고 하는 40대 그룹이 정당이나 시민단체, 언론의 핵심세력을 이루고 있다. 30대 실무그룹도 나이를 넘어 제 몫을 단단히 하고 있다. 무엇보다도 전교조가 어린 학생들을 ‘학교’라는 공조직을 통해 의식화함으로써 ‘혁명예비군’을 계속해서 양성해 내고 있다. 후계세대를 서둘러 양성하지 않으면 보수세력은 고사(枯死)하고 만다.
 따라서 새로운 우파운동단체는 미래지도자를 양성하는 리더십양성기능을 반드시 갖추어야 한다. 미국의 리더십 인스티튜트와 일본의 마쓰시다정경숙이 모델이 될 수 있을 것이다. 이 리더십 양성기관에서는 시민운동가, 정당 사무처 요원, 국회의원 보좌관, 기초 및 광역의회 의원, 기초 및 광역자치단체장, 국회의원 등에게 요구되는 각종 실무능력(섭외, 자료관리, 선거운동, 자금모금, 대중운동, 연설 등), 정책 생산 및 정세분석능력, 이념 등을 가르쳐야 한다.
 우리 사회의 ‘가진 자’들은 그동안 체제유지비용을 내는 데 인색해 왔다. 미국에서는 일찍부터 ‘가진 자’들이 헤리티지재단, 미국기업연구소 등 보수계 싱크탱크를 후원해 왔다. 멜런 스케이프 가문처럼 거액의 유산을 보수계 싱크탱크에 기부하는 경우가 아니더라도, 중간 정도의 부자들이 적극적으로 보수계 싱크탱크를 후원해 왔다. 그런 노력이 있었기에 1960년대에 침체에 빠졌던 미국의 보수는 1980년대 이후 화려하게 부활할 수 있었던 것이다.
",우리 사회의 가진 자들은 체제유지비용을 내는 데 인색해 왔지만 새로운 우파운동단체는 미래지도자를 양성하는 리더십양성기능을 반드시 갖추어야 한다. ,Caricature
" 다행스럽게도 어제 도저히 안 되겠으니 하산에 동행할 포터 4명만 붙여달라던 맹헌영 선배는 이제 몸이 풀렸나 보다. 포터들에게 차이와 파라타(기름에 튀겨 만든 밀가루 빵)를 달라고 한다. 하기야 엊저녁에도 포터 텐트에서 함께 놀며 빵과 차를 마실 정도였으니 고소증은 완전히 사라졌을 것이다.
 숨이 점점 가빠온다. 다리도 점점 무거워진다. 해발 5000m를 넘어서면서 또다시 한계에 다다른 것인가. 이런 상황에서도 등 뒤로 펼쳐지는 풍광은 더욱 일품이다. 산봉들은 이제 구름을 뚫고 솟아 있고, 스노레이크는 구름바다가 됐다. 간간이 눈사태 폭음이 들리면서 스노레이크의 풍광에 넋을 잃은 나를 흔들어 정신 차리게 해준다.
 둔덕에 올라설 때마다 고갯마루려니 기대했지만 몇 차례나 속아 넘어간다. 그래도 알리의 예상대로 오전 11시15분 해발 5150m 높이의 히스파르 패스에 올라섰다. 포터들이 서로 얼싸안고 기쁨을 나눈다. 연장자의 선창에 따라 크게 복창한다. 예까지 무사히 오르게 해준 신께 감사드리는 것이었다.
 밴타브락은 더 높아지고 덩치도 더욱 커졌다. 워크맨피크(Workman Peak·5885m)는 밑에서 보던 것과 달리 칼날 설릉(雪稜)이 정수리 양옆으로 뻗어 있고, 양쪽 사면은 설벽에 가까운 경사를 이루고 있다.
 패스에서 조망을 즐긴 다음 고갯마루에서 조금 내려서서 텐트를 치고 눈 녹인 물로 만든 차 한 잔씩 마시고 깜빡 잠이 들었는가 했더니 오후 6시가 넘었다. 텐트 밖으로 나와 김창호에게 주변 산군(山群)에 대해 얘기를 듣는다. 워크맨피크와 연결된 첫 번째 봉이 타후루툼 동봉(6651m), 그 왼쪽 뒤편이 칸주트사르 2봉(6831m), 그 뒤편이 유트마르샤르(7330m), 그리고 6000m급 연봉 뒤편으로 푸마리치시(7350m), 쿠냥치시 중앙봉(7852m) 등 히스파르 빙하 주변에는 아직까지 우리 산악인에게 잘 알려지지 않은 명봉(名峯)이 여럿 솟아 있었다.
",밴타브락은 더 높아지고 덩치도 커졌으며 워크맨피크는 칼날 설릉이 정수리 양옆으로 뻗어 있고 양쪽 사면은 설벽에 가까운 경사를 이루고 있다.,Caricature
" 이미 주사위는 던져졌다. 2008년 북극해 개발이 국정과제로 선정된 그때부터 2009년 북극 이사회 임시 옵서버 지위획득을 시작으로 우리나라의 북극해 선점을 위한 행보는 시작되었다. 그러나 아직은 부족하다. 현실적으로 해결해야 할 문제들이 여러 곳에 산재해 있다. 그렇다면 북극해 선점을 위해서 우리가 가장 먼저 해결해야 할 과제는 무엇일까.
 위에서 말했듯이, 북극항로 개설은 그 파급효과를 고려할 때 항로이용 자체에 국한하여 추진해서는 안 되는, 총체적인 접근관점이 필요한 사안이다. 북극해 연안 주요국들도 이러한 점에 착안하여 일찍부터 북극해 관련 전담조직 설립, 자원 선점을 위한 국가전략 수립, 영유권 주장을 위한 근거 확보 등에 대한 노력을 지속적으로 추진해 오고 있다.
 이에 우리나라도 국가차원의 북극해 대응체계를 마련하고, 전략적으로 북극해 진출 논의와 추진 방안을 마련하는 것이 시급하다. 이와 관련하여 우선 국가차원의 북극해 관련 정책을 총괄할 수 있는 북극해 관련 정부 전담조직이 필요하다. 이 조직에는 북극해 관련 부처 업무를 조정하는 컨트롤 타워 기능을 부여하여 해운·물류·항만·자원·해양플랜트·건설·관광 산업 등 분야별 업무수행 효과를 극대화하고 아우를 수 있도록 해야 한다. 또한 이와 연계하여 북극해 관련 중장기 종합계획을 수립해야 한다. 북극해 정책의 일관성과 실효성을 제고하기 위함이다. 중장기 종합계획 수립에 있어서는 먼저 북극해 권역별 실태조사가 추진되어야 한다. 이를 통해 북극해 관련 정보가 확보되어야만 분야별 비즈니스 전략과 추진 로드맵 구축이 가능하기 때문이다. 
",우리나라도 북극해 대응체계를 마련해 북극해 진출 논의와 추진 방안을 마련하는 것이 시급하므로 국가차원의 북극해 관련 정책을 총괄할 수 있는 북극해 관련 정부 전담조직이 필요하다.,Caricature
